date,north_avg_daily_psi,south_avg_daily_psi,east_avg_daily_psi,west_avg_daily_psi,central_avg_daily_psi,average_nationwide_psi,highest_region_reading,psi_level_rating
2023-03-28,46.25,45.17,52.5,32.67,46.0,44.52,east_avg_daily_psi,Good
2023-03-29,47.0,31.67,38.25,23.33,28.0,33.65,north_avg_daily_psi,Good
2023-03-30,33.67,29.92,36.67,23.5,28.33,30.42,east_avg_daily_psi,Good
2023-03-31,34.58,38.83,39.58,34.92,25.75,34.73,east_avg_daily_psi,Good
2023-04-01,30.33,53.0,54.67,26.5,45.42,41.98,east_avg_daily_psi,Good
2023-04-02,27.58,46.58,52.42,29.42,39.75,39.15,east_avg_daily_psi,Good
2023-04-03,36.0,52.92,57.17,31.0,42.75,43.97,east_avg_daily_psi,Good
2023-04-04,27.83,46.17,49.25,23.25,39.25,37.15,east_avg_daily_psi,Good
2023-04-05,35.33,49.92,56.17,36.75,52.33,46.1,east_avg_daily_psi,Good
2023-04-06,36.25,54.67,60.25,36.08,54.42,48.33,east_avg_daily_psi,Good
2023-04-07,34.5,53.92,59.0,32.08,47.0,45.3,east_avg_daily_psi,Good
2023-04-08,43.08,53.17,58.5,36.58,47.08,47.68,east_avg_daily_psi,Good
2023-04-09,26.08,55.42,54.5,47.5,54.42,47.58,south_avg_daily_psi,Good
2023-04-10,18.58,41.17,47.75,26.0,39.17,34.53,east_avg_daily_psi,Good
2023-04-11,32.08,57.25,61.08,37.08,53.67,48.23,east_avg_daily_psi,Good
2023-04-12,37.25,57.5,68.08,52.08,56.5,54.28,east_avg_daily_psi,Moderate
2023-04-13,44.42,65.25,72.75,54.5,63.75,60.13,east_avg_daily_psi,Moderate
2023-04-14,43.33,65.17,68.75,48.58,62.0,57.57,east_avg_daily_psi,Moderate
2023-04-15,44.42,64.17,68.83,52.67,58.75,57.77,east_avg_daily_psi,Moderate
2023-04-16,48.25,69.42,71.83,51.75,63.58,60.97,east_avg_daily_psi,Moderate
2023-04-17,36.67,58.17,61.25,42.42,54.75,50.65,east_avg_daily_psi,Good
2023-04-18,41.83,56.67,58.83,43.25,58.67,51.85,east_avg_daily_psi,Moderate
2023-04-19,36.83,55.25,58.67,38.5,54.75,48.8,east_avg_daily_psi,Good
2023-04-20,31.75,38.92,45.5,38.67,46.42,40.25,central_avg_daily_psi,Good
2023-04-21,25.75,43.25,45.17,26.17,36.92,35.45,east_avg_daily_psi,Good
2023-04-22,24.75,37.08,44.75,34.58,31.92,34.62,east_avg_daily_psi,Good
2023-04-23,19.92,27.5,32.5,22.5,23.5,25.18,east_avg_daily_psi,Good
2023-04-24,20.83,30.0,30.17,25.25,21.42,25.53,east_avg_daily_psi,Good
2023-04-25,22.0,33.25,35.25,34.75,35.75,32.2,central_avg_daily_psi,Good
2023-04-26,29.75,45.17,44.08,26.75,41.0,37.35,south_avg_daily_psi,Good
2023-04-27,29.83,43.67,41.25,25.42,36.83,35.4,south_avg_daily_psi,Good
2023-04-28,25.67,38.92,40.67,28.83,35.92,34.0,east_avg_daily_psi,Good
2023-04-29,27.83,44.42,49.83,28.67,41.5,38.45,east_avg_daily_psi,Good
2023-04-30,29.5,53.33,57.33,27.75,45.58,42.7,east_avg_daily_psi,Good
2023-05-01,24.5,35.92,47.92,23.33,33.75,33.08,east_avg_daily_psi,Good
2023-05-02,20.25,36.42,44.75,20.25,29.25,30.18,east_avg_daily_psi,Good
2023-05-03,20.67,30.0,34.5,25.5,23.0,26.73,east_avg_daily_psi,Good
2023-05-04,26.83,47.08,49.25,29.17,46.25,39.72,east_avg_daily_psi,Good
2023-05-05,23.5,43.25,55.25,31.33,40.75,38.82,east_avg_daily_psi,Good
2023-05-06,36.25,54.92,60.42,26.92,53.33,46.37,east_avg_daily_psi,Good
2023-05-07,20.42,42.25,46.42,17.5,25.08,30.33,east_avg_daily_psi,Good
2023-05-08,15.42,23.42,25.17,14.83,16.25,19.02,east_avg_daily_psi,Good
2023-05-09,17.33,23.75,25.92,17.5,15.0,19.9,east_avg_daily_psi,Good
2023-05-10,22.75,24.58,22.67,20.25,21.42,22.33,south_avg_daily_psi,Good
2023-05-11,22.75,34.0,39.83,19.42,26.42,28.48,east_avg_daily_psi,Good
2023-05-12,25.83,31.83,40.42,21.75,25.25,29.02,east_avg_daily_psi,Good
2023-05-13,28.08,28.33,26.33,20.42,21.75,24.98,south_avg_daily_psi,Good
2023-05-14,22.25,37.75,38.33,25.33,23.92,29.52,east_avg_daily_psi,Good
2023-05-15,26.58,38.83,45.42,27.92,47.5,37.25,central_avg_daily_psi,Good
2023-05-16,36.08,48.92,52.75,31.5,53.5,44.55,central_avg_daily_psi,Good
2023-05-17,25.75,35.17,43.67,28.83,42.17,35.12,east_avg_daily_psi,Good
2023-05-18,39.83,53.42,58.75,37.33,61.67,50.2,central_avg_daily_psi,Good
2023-05-19,31.58,54.83,56.25,32.58,53.0,45.65,east_avg_daily_psi,Good
2023-05-20,23.33,47.33,51.67,23.67,40.83,37.37,east_avg_daily_psi,Good
2023-05-21,25.83,53.25,52.08,28.5,38.5,39.63,south_avg_daily_psi,Good
2023-05-22,23.25,47.42,44.67,52.42,35.5,40.65,west_avg_daily_psi,Good
2023-05-23,26.08,52.33,50.17,52.58,42.33,44.7,west_avg_daily_psi,Good
2023-05-24,22.75,43.0,41.83,47.67,40.08,39.07,west_avg_daily_psi,Good
2023-05-25,25.08,40.92,50.67,33.92,35.58,37.23,east_avg_daily_psi,Good
2023-05-26,31.17,49.75,54.0,28.42,37.33,40.13,east_avg_daily_psi,Good
2023-05-27,32.5,54.42,53.92,30.75,39.42,42.2,south_avg_daily_psi,Good
2023-05-28,31.75,53.83,52.42,35.17,41.33,42.9,south_avg_daily_psi,Good
2023-05-29,20.83,45.5,38.5,36.58,24.42,33.17,south_avg_daily_psi,Good
2023-05-30,24.25,44.92,41.83,43.42,29.58,36.8,south_avg_daily_psi,Good
2023-05-31,21.08,36.08,43.25,49.58,26.25,35.25,west_avg_daily_psi,Good
2023-06-01,28.92,49.92,55.17,26.75,36.92,39.53,east_avg_daily_psi,Good
2023-06-02,18.92,29.25,38.58,21.92,23.5,26.43,east_avg_daily_psi,Good
2023-06-03,29.42,48.0,56.75,25.5,34.83,38.9,east_avg_daily_psi,Good
2023-06-04,34.58,53.17,57.33,55.67,50.83,50.32,east_avg_daily_psi,Good
2023-06-05,24.83,44.33,53.08,54.33,31.92,41.7,west_avg_daily_psi,Good
2023-06-06,25.25,40.0,51.17,52.75,27.83,39.4,west_avg_daily_psi,Good
2023-06-07,28.08,52.5,53.92,29.25,51.0,42.95,east_avg_daily_psi,Good
2023-06-08,25.67,42.58,51.08,22.75,41.17,36.65,east_avg_daily_psi,Good
2023-06-09,23.75,35.5,40.17,20.75,28.33,29.7,east_avg_daily_psi,Good
2023-06-10,20.92,27.33,30.0,18.83,17.25,22.87,east_avg_daily_psi,Good
2023-06-11,19.5,31.42,36.25,20.58,23.58,26.27,east_avg_daily_psi,Good
2023-06-12,21.75,32.5,46.08,18.08,30.92,29.87,east_avg_daily_psi,Good
2023-06-13,25.25,39.58,48.58,19.33,40.33,34.62,east_avg_daily_psi,Good
2023-06-14,22.58,37.83,43.08,17.42,30.42,30.27,east_avg_daily_psi,Good
2023-06-15,27.5,39.5,41.67,23.92,28.25,32.17,east_avg_daily_psi,Good
2023-06-16,26.33,39.5,38.42,26.92,31.17,32.47,south_avg_daily_psi,Good
2023-06-17,22.83,35.83,31.33,16.08,28.92,27.0,south_avg_daily_psi,Good
2023-06-18,36.08,41.58,41.5,24.5,35.67,35.87,south_avg_daily_psi,Good
2023-06-19,32.25,48.92,57.5,27.58,38.42,40.93,east_avg_daily_psi,Good
2023-06-20,33.42,51.5,56.08,24.83,40.5,41.27,east_avg_daily_psi,Good
2023-06-21,27.17,41.75,51.17,27.17,33.33,36.12,east_avg_daily_psi,Good
2023-06-22,23.58,43.33,38.75,16.5,36.67,31.77,south_avg_daily_psi,Good
2023-06-23,37.5,49.67,52.33,20.92,51.25,42.33,east_avg_daily_psi,Good
2023-06-24,31.75,43.92,51.83,23.42,49.5,40.08,east_avg_daily_psi,Good
2023-06-25,32.0,48.17,50.25,36.42,56.0,44.57,central_avg_daily_psi,Good
2023-06-26,29.17,43.83,54.67,47.75,53.08,45.7,east_avg_daily_psi,Good
2023-06-27,21.33,39.5,41.0,38.5,38.58,35.78,east_avg_daily_psi,Good
2023-06-28,21.58,32.33,41.25,41.83,43.58,36.12,central_avg_daily_psi,Good
2023-06-29,27.42,49.42,52.58,55.08,53.58,47.62,west_avg_daily_psi,Good
2023-06-30,29.75,43.83,50.5,53.25,53.5,46.17,central_avg_daily_psi,Good
2023-07-01,39.17,44.42,48.5,25.17,51.83,41.82,central_avg_daily_psi,Good
2023-07-02,29.0,21.92,25.5,17.75,21.67,23.17,north_avg_daily_psi,Good
2023-07-03,29.75,43.83,50.5,53.25,53.5,46.17,central_avg_daily_psi,Good
2023-07-04,39.17,44.42,48.5,25.17,51.83,41.82,central_avg_daily_psi,Good
2023-07-05,29.0,21.92,25.5,17.75,21.67,23.17,north_avg_daily_psi,Good
2023-07-06,26.42,34.42,31.42,17.17,36.33,29.15,central_avg_daily_psi,Good
2023-07-07,25.5,35.25,38.08,16.42,41.92,31.43,central_avg_daily_psi,Good
2023-07-08,34.17,41.17,41.0,23.25,39.17,35.75,south_avg_daily_psi,Good
2023-07-09,24.17,36.67,37.0,19.0,36.25,30.62,east_avg_daily_psi,Good
2023-07-10,31.83,38.5,43.75,20.5,43.92,35.7,central_avg_daily_psi,Good
2023-07-11,26.25,31.75,40.0,19.25,38.5,31.15,east_avg_daily_psi,Good
2023-07-12,22.83,26.67,30.92,20.0,33.75,26.83,central_avg_daily_psi,Good
2023-07-13,36.0,25.17,30.17,41.83,32.75,33.18,west_avg_daily_psi,Good
2023-07-14,45.0,48.5,50.42,56.83,53.67,50.88,west_avg_daily_psi,Good
2023-07-15,35.67,44.33,51.83,44.75,51.33,45.58,east_avg_daily_psi,Good
2023-07-16,30.33,38.58,47.33,21.67,50.17,37.62,central_avg_daily_psi,Good
2023-07-17,35.83,46.83,51.08,28.25,54.75,43.35,central_avg_daily_psi,Good
2023-07-18,36.67,45.25,54.83,25.83,54.33,43.38,east_avg_daily_psi,Good
2023-07-19,28.83,38.5,45.5,21.58,50.0,36.88,central_avg_daily_psi,Good
2023-07-20,37.5,41.83,40.83,24.0,45.5,37.93,central_avg_daily_psi,Good
2023-07-21,37.67,48.83,48.5,29.42,55.0,43.88,central_avg_daily_psi,Good
2023-07-22,41.75,54.25,57.92,44.5,57.67,51.22,east_avg_daily_psi,Moderate
2023-07-23,37.5,55.0,53.83,31.0,54.58,46.38,south_avg_daily_psi,Good
2023-07-24,35.08,52.33,46.75,28.83,53.83,43.37,central_avg_daily_psi,Good
2023-07-25,26.08,34.25,34.0,21.75,39.0,31.02,central_avg_daily_psi,Good
2023-07-26,32.25,34.42,37.75,19.33,47.33,34.22,central_avg_daily_psi,Good
2023-07-27,43.33,52.17,55.92,27.92,58.17,47.5,central_avg_daily_psi,Good
2023-07-28,50.58,58.25,62.08,45.5,64.5,56.18,central_avg_daily_psi,Moderate
2023-07-29,53.33,59.92,64.25,45.5,67.08,58.02,central_avg_daily_psi,Moderate
2023-07-30,48.5,56.75,58.92,39.08,60.17,52.68,central_avg_daily_psi,Moderate
2023-07-31,33.83,45.33,51.42,28.33,43.17,40.42,east_avg_daily_psi,Good
2023-08-01,32.67,42.5,52.92,37.92,45.92,42.38,east_avg_daily_psi,Good
2023-08-02,38.75,45.58,53.08,36.92,53.58,45.58,central_avg_daily_psi,Good
2023-08-03,50.67,55.25,55.92,37.58,60.5,51.98,central_avg_daily_psi,Moderate
2023-08-04,31.83,32.75,39.83,26.25,52.17,36.57,central_avg_daily_psi,Good
2023-08-05,35.0,37.92,41.67,26.33,48.75,37.93,central_avg_daily_psi,Good
2023-08-06,39.92,51.83,55.0,33.08,55.67,47.1,central_avg_daily_psi,Good
2023-08-07,39.0,50.33,53.0,25.67,55.0,44.6,central_avg_daily_psi,Good
2023-08-08,31.67,41.42,47.58,20.92,50.75,38.47,central_avg_daily_psi,Good
2023-08-09,29.08,31.17,40.67,21.83,36.67,31.88,east_avg_daily_psi,Good
2023-08-10,34.17,50.92,49.5,28.0,44.75,41.47,south_avg_daily_psi,Good
2023-08-11,42.83,48.75,56.42,30.58,56.0,46.92,east_avg_daily_psi,Good
2023-08-12,45.5,51.5,50.5,53.92,55.25,51.33,central_avg_daily_psi,Moderate
2023-08-13,51.42,59.58,68.75,63.17,65.17,61.62,east_avg_daily_psi,Moderate
2023-08-14,50.0,56.58,62.25,49.75,61.33,55.98,east_avg_daily_psi,Moderate
2023-08-15,39.58,48.25,55.58,33.17,56.58,46.63,central_avg_daily_psi,Good
2023-08-16,47.0,47.42,55.75,41.42,59.58,50.23,central_avg_daily_psi,Good
2023-08-17,49.67,53.0,58.25,39.58,58.42,51.78,central_avg_daily_psi,Moderate
2023-08-18,53.75,54.0,63.33,38.08,66.67,55.17,central_avg_daily_psi,Moderate
2023-08-19,48.92,52.17,56.83,32.83,59.75,50.1,central_avg_daily_psi,Good
2023-08-20,40.75,42.75,55.17,31.33,54.83,44.97,east_avg_daily_psi,Good
2023-08-21,42.5,47.67,57.5,29.42,57.5,46.92,east_avg_daily_psi,Good
2023-08-22,35.0,46.08,54.5,33.58,53.67,44.57,east_avg_daily_psi,Good
2023-08-23,42.92,48.92,59.67,33.5,56.17,48.23,east_avg_daily_psi,Good
2023-08-24,37.75,50.25,58.0,32.58,55.0,46.72,east_avg_daily_psi,Good
2023-08-25,32.25,42.17,52.75,30.08,52.33,41.92,east_avg_daily_psi,Good
2023-08-26,33.67,41.75,52.5,29.5,51.0,41.68,east_avg_daily_psi,Good
2023-08-27,47.92,46.83,59.75,37.33,59.75,50.32,east_avg_daily_psi,Good
2023-08-28,39.58,50.67,56.17,28.58,52.83,45.57,east_avg_daily_psi,Good
2023-08-29,53.08,56.42,62.83,43.42,61.33,55.42,east_avg_daily_psi,Moderate
2023-08-30,43.33,49.58,60.33,53.33,56.58,52.63,east_avg_daily_psi,Moderate
2023-08-31,45.08,57.33,60.58,37.42,57.58,51.6,east_avg_daily_psi,Moderate
2023-09-01,50.75,56.08,61.83,34.83,59.75,52.65,east_avg_daily_psi,Moderate
2023-09-02,51.5,54.67,67.83,35.42,63.0,54.48,east_avg_daily_psi,Moderate
2023-09-03,55.08,62.0,74.33,48.67,70.67,62.15,east_avg_daily_psi,Moderate
2023-09-04,52.17,61.0,70.58,41.0,62.83,57.52,east_avg_daily_psi,Moderate
2023-09-05,52.75,62.0,73.33,49.67,66.33,60.82,east_avg_daily_psi,Moderate
2023-09-06,55.33,65.67,74.42,48.25,70.08,62.75,east_avg_daily_psi,Moderate
2023-09-07,41.83,51.25,58.67,36.92,56.58,49.05,east_avg_daily_psi,Good
2023-09-08,33.17,43.08,54.17,50.5,52.5,46.68,east_avg_daily_psi,Good
2023-09-09,39.83,52.5,59.83,54.75,57.08,52.8,east_avg_daily_psi,Moderate
2023-09-10,43.42,42.08,52.92,56.5,56.58,50.3,central_avg_daily_psi,Good
2023-09-11,46.5,52.58,58.25,56.83,55.5,53.93,east_avg_daily_psi,Moderate
2023-09-12,56.25,64.17,75.92,52.17,69.75,63.65,east_avg_daily_psi,Moderate
2023-09-13,42.58,51.83,60.42,39.08,59.58,50.7,east_avg_daily_psi,Good
2023-09-14,40.67,52.58,59.75,34.75,56.08,48.77,east_avg_daily_psi,Good
2023-09-15,42.75,52.42,60.25,40.5,57.17,50.62,east_avg_daily_psi,Good
2023-09-16,50.08,56.08,65.42,53.17,59.83,56.92,east_avg_daily_psi,Moderate
2023-09-17,50.08,57.67,67.17,38.42,60.33,54.73,east_avg_daily_psi,Moderate
2023-09-18,42.58,49.92,54.92,32.5,54.58,46.9,east_avg_daily_psi,Good
2023-09-19,41.25,43.75,54.5,31.08,52.17,44.55,east_avg_daily_psi,Good
2023-09-20,37.42,32.17,43.75,32.67,41.17,37.43,east_avg_daily_psi,Good
2023-09-21,33.83,31.33,48.08,25.92,52.83,38.4,central_avg_daily_psi,Good
2023-09-22,29.33,36.25,49.42,18.75,40.33,34.82,east_avg_daily_psi,Good
2023-09-23,32.92,40.83,43.67,24.92,49.33,38.33,central_avg_daily_psi,Good
2023-09-24,50.58,61.83,63.5,46.83,66.67,57.88,central_avg_daily_psi,Moderate
2023-09-25,33.0,40.08,48.92,21.58,51.0,38.92,central_avg_daily_psi,Good
2023-09-26,54.42,60.5,69.42,48.0,67.67,60.0,east_avg_daily_psi,Moderate
2023-09-27,53.17,58.17,65.25,43.17,64.83,56.92,east_avg_daily_psi,Moderate
2023-09-28,51.58,56.83,61.33,48.33,63.5,56.32,central_avg_daily_psi,Moderate
2023-09-29,54.92,61.25,74.33,54.0,69.58,62.82,east_avg_daily_psi,Moderate
2023-09-30,58.58,71.67,80.08,54.42,77.25,68.4,east_avg_daily_psi,Moderate
2023-10-01,60.08,70.5,74.75,56.25,78.5,68.02,central_avg_daily_psi,Moderate
2023-10-02,55.25,64.67,64.5,53.08,71.5,61.8,central_avg_daily_psi,Moderate
2023-10-03,55.67,67.17,68.5,53.25,66.08,62.13,east_avg_daily_psi,Moderate
2023-10-04,54.25,60.92,66.83,48.42,60.0,58.08,east_avg_daily_psi,Moderate
2023-10-05,55.25,63.92,66.58,51.75,68.67,61.23,central_avg_daily_psi,Moderate
2023-10-06,52.83,59.33,67.42,48.75,65.83,58.83,east_avg_daily_psi,Moderate
2023-10-07,64.33,81.08,100.0,59.17,91.75,79.27,east_avg_daily_psi,Moderate
2023-10-08,69.0,92.0,111.83,64.33,109.17,89.27,east_avg_daily_psi,Moderate
2023-10-09,54.83,64.58,68.42,53.25,69.08,62.03,central_avg_daily_psi,Moderate
2023-10-10,62.33,70.5,81.58,58.17,74.92,69.5,east_avg_daily_psi,Moderate
2023-10-11,61.42,75.92,84.75,56.5,84.67,72.65,east_avg_daily_psi,Moderate
2023-10-12,57.83,64.75,70.33,57.25,76.92,65.42,central_avg_daily_psi,Moderate
2023-10-13,50.08,57.0,60.25,51.25,62.92,56.3,central_avg_daily_psi,Moderate
2023-10-14,53.08,60.42,64.42,52.0,65.83,59.15,central_avg_daily_psi,Moderate
2023-10-15,53.58,62.75,73.0,52.5,68.0,61.97,east_avg_daily_psi,Moderate
2023-10-16,58.17,64.08,77.17,53.75,72.0,65.03,east_avg_daily_psi,Moderate
2023-10-17,54.75,59.75,67.42,51.42,67.0,60.07,east_avg_daily_psi,Moderate
2023-10-18,52.08,57.25,64.58,51.17,63.08,57.63,east_avg_daily_psi,Moderate
2023-10-19,49.67,56.08,60.42,44.92,62.58,54.73,central_avg_daily_psi,Moderate
2023-10-20,44.08,55.58,60.17,42.17,58.5,52.1,east_avg_daily_psi,Moderate
2023-10-21,49.42,54.33,53.83,37.83,58.83,50.85,central_avg_daily_psi,Good
2023-10-22,43.67,56.67,63.5,34.0,59.25,51.42,east_avg_daily_psi,Moderate
2023-10-23,48.08,57.42,64.25,42.5,60.42,54.53,east_avg_daily_psi,Moderate
2023-10-24,39.42,51.58,59.67,38.58,53.42,48.53,east_avg_daily_psi,Good
2023-10-25,34.92,47.75,50.92,28.92,51.83,42.87,central_avg_daily_psi,Good
2023-10-26,46.67,51.0,59.25,33.08,56.75,49.35,east_avg_daily_psi,Good
2023-10-27,44.92,55.25,58.17,49.08,61.42,53.77,central_avg_daily_psi,Moderate
2023-10-28,48.5,54.17,59.08,51.58,58.17,54.3,east_avg_daily_psi,Moderate
2023-10-29,34.58,46.5,52.33,36.92,55.42,45.15,central_avg_daily_psi,Good
2023-10-30,37.83,50.83,56.75,39.67,55.5,48.12,east_avg_daily_psi,Good
2023-10-31,54.75,56.08,67.67,51.92,67.67,59.62,east_avg_daily_psi,Moderate
2023-11-01,42.25,54.58,65.83,48.42,64.25,55.07,east_avg_daily_psi,Moderate
2023-11-02,36.67,49.17,62.17,38.42,59.33,49.15,east_avg_daily_psi,Good
2023-11-03,49.58,54.17,59.67,50.58,66.58,56.12,central_avg_daily_psi,Moderate
2023-11-04,55.17,63.0,68.83,55.42,72.92,63.07,central_avg_daily_psi,Moderate
2023-11-05,49.5,55.17,64.17,51.83,61.5,56.43,east_avg_daily_psi,Moderate
2023-11-06,47.33,52.58,58.67,46.92,59.08,52.92,central_avg_daily_psi,Moderate
2023-11-07,32.75,51.92,56.5,45.75,55.75,48.53,east_avg_daily_psi,Good
2023-11-08,37.17,42.08,52.67,39.92,53.75,45.12,central_avg_daily_psi,Good
2023-11-09,35.0,51.08,57.83,51.42,56.58,50.38,east_avg_daily_psi,Good
2023-11-10,42.67,47.42,58.0,35.5,53.08,47.33,east_avg_daily_psi,Good
2023-11-11,34.75,43.0,54.42,40.75,55.33,45.65,central_avg_daily_psi,Good
2023-11-12,54.0,56.42,70.5,53.0,63.83,59.55,east_avg_daily_psi,Moderate
2023-11-13,48.75,59.67,64.08,57.17,64.83,58.9,central_avg_daily_psi,Moderate
2023-11-14,47.0,53.33,58.08,56.5,60.67,55.12,central_avg_daily_psi,Moderate
2023-11-15,45.83,49.25,56.75,45.42,54.83,50.42,east_avg_daily_psi,Good
2023-11-16,41.83,39.33,49.42,29.17,48.25,41.6,east_avg_daily_psi,Good
2023-11-17,31.42,43.83,52.83,37.67,49.58,43.07,east_avg_daily_psi,Good
2023-11-18,27.92,36.25,53.25,34.75,42.42,38.92,east_avg_daily_psi,Good
2023-11-19,23.0,26.0,29.75,33.5,28.58,28.17,west_avg_daily_psi,Good
2023-11-20,19.67,20.25,20.92,34.58,25.83,24.25,west_avg_daily_psi,Good
2023-11-21,27.17,33.17,42.67,32.08,34.75,33.97,east_avg_daily_psi,Good
2023-11-22,26.17,33.0,41.08,31.92,39.75,34.38,east_avg_daily_psi,Good
2023-11-23,34.25,33.33,50.75,34.92,48.42,40.33,east_avg_daily_psi,Good
2023-11-24,25.67,34.08,36.08,29.42,34.08,31.87,east_avg_daily_psi,Good
2023-11-25,21.0,23.17,33.75,24.17,27.5,25.92,east_avg_daily_psi,Good
2023-11-26,29.25,42.67,42.75,40.92,51.42,41.4,central_avg_daily_psi,Good
2023-11-27,28.08,43.25,51.08,39.42,51.17,42.6,central_avg_daily_psi,Good
2023-11-28,30.33,40.42,55.25,39.92,56.17,44.42,central_avg_daily_psi,Good
2023-11-29,23.83,30.67,37.58,32.83,37.25,32.43,east_avg_daily_psi,Good
2023-11-30,24.08,37.75,46.92,35.42,39.67,36.77,east_avg_daily_psi,Good
2023-12-01,23.25,29.08,33.83,25.5,30.92,28.52,east_avg_daily_psi,Good
2023-12-02,26.33,26.75,29.75,24.33,36.33,28.7,central_avg_daily_psi,Good
2023-12-03,24.08,36.83,42.33,27.17,39.33,33.95,east_avg_daily_psi,Good
2023-12-04,24.83,36.33,43.17,39.33,40.0,36.73,east_avg_daily_psi,Good
2023-12-05,33.75,33.42,45.58,48.25,43.33,40.87,west_avg_daily_psi,Good
2023-12-06,33.42,42.0,48.75,50.92,49.75,44.97,west_avg_daily_psi,Good
2023-12-07,27.75,31.0,31.75,25.33,34.17,30.0,central_avg_daily_psi,Good
2023-12-08,27.08,34.83,36.42,28.25,40.75,33.47,central_avg_daily_psi,Good
2023-12-09,19.92,25.5,27.75,25.33,23.42,24.38,east_avg_daily_psi,Good
2023-12-10,25.33,27.0,30.67,23.5,29.5,27.2,east_avg_daily_psi,Good
2023-12-11,26.42,30.08,34.42,35.92,41.08,33.58,central_avg_daily_psi,Good
2023-12-12,23.75,27.67,38.92,26.67,31.75,29.75,east_avg_daily_psi,Good
2023-12-13,23.5,29.08,40.25,30.33,29.92,30.62,east_avg_daily_psi,Good
2023-12-14,28.33,35.67,46.83,35.08,41.08,37.4,east_avg_daily_psi,Good
2023-12-15,26.42,33.92,53.17,32.58,43.25,37.87,east_avg_daily_psi,Good
2023-12-16,26.25,37.92,48.83,48.33,39.58,40.18,east_avg_daily_psi,Good
2023-12-17,23.58,33.42,44.17,29.75,42.67,34.72,east_avg_daily_psi,Good
2023-12-18,21.5,29.75,40.08,30.67,35.83,31.57,east_avg_daily_psi,Good
2023-12-19,31.83,30.42,41.67,35.0,39.42,35.67,east_avg_daily_psi,Good
2023-12-20,27.75,40.0,52.5,35.0,38.58,38.77,east_avg_daily_psi,Good
2023-12-21,27.17,37.67,52.17,28.17,37.83,36.6,east_avg_daily_psi,Good
2023-12-22,22.17,24.58,30.17,17.0,24.5,23.68,east_avg_daily_psi,Good
2023-12-23,25.42,32.17,49.58,23.17,30.67,32.2,east_avg_daily_psi,Good
2023-12-24,31.83,34.42,41.92,40.0,42.75,38.18,central_avg_daily_psi,Good
2023-12-25,26.92,32.83,47.67,37.58,45.83,38.17,east_avg_daily_psi,Good
2023-12-26,21.83,28.58,37.08,24.5,29.83,28.37,east_avg_daily_psi,Good
2023-12-27,20.75,27.08,33.08,20.67,26.83,25.68,east_avg_daily_psi,Good
2023-12-28,28.67,33.08,45.17,24.75,33.58,33.05,east_avg_daily_psi,Good
2023-12-29,25.33,31.0,37.33,31.58,39.0,32.85,central_avg_daily_psi,Good
2023-12-30,25.25,31.17,32.42,30.67,37.75,31.45,central_avg_daily_psi,Good
2023-12-31,34.25,47.83,51.75,40.5,52.42,45.35,central_avg_daily_psi,Good
2024-01-01,22.25,33.58,42.75,28.25,39.0,33.17,east_avg_daily_psi,Good
2024-01-02,20.83,28.75,29.17,29.58,29.0,27.47,west_avg_daily_psi,Good
2024-01-03,22.67,30.58,31.5,32.0,30.92,29.53,west_avg_daily_psi,Good
2024-01-04,27.67,37.42,44.5,27.5,39.92,35.4,east_avg_daily_psi,Good
2024-01-05,20.33,32.83,40.0,24.33,23.75,28.25,east_avg_daily_psi,Good
2024-01-06,26.75,47.08,53.25,26.33,35.0,37.68,east_avg_daily_psi,Good
2024-01-07,22.08,36.75,48.67,29.33,31.5,33.67,east_avg_daily_psi,Good
2024-01-08,17.25,22.58,18.92,16.5,22.92,19.63,central_avg_daily_psi,Good
2024-01-09,22.92,29.42,42.58,28.58,33.33,31.37,east_avg_daily_psi,Good
2024-01-10,19.0,24.75,30.83,17.83,23.17,23.12,east_avg_daily_psi,Good
2024-01-11,23.67,30.5,31.67,26.33,29.67,28.37,east_avg_daily_psi,Good
2024-01-12,30.5,44.58,53.5,50.25,47.75,45.32,east_avg_daily_psi,Good
2024-01-13,24.75,34.17,46.33,31.75,30.58,33.52,east_avg_daily_psi,Good
2024-01-14,44.42,52.5,57.75,51.75,54.0,52.08,east_avg_daily_psi,Moderate
2024-01-15,33.92,43.42,54.17,37.58,43.75,42.57,east_avg_daily_psi,Good
2024-01-16,31.5,31.42,49.58,25.75,29.17,33.48,east_avg_daily_psi,Good
2024-01-17,29.25,31.58,50.17,32.0,35.58,35.72,east_avg_daily_psi,Good
2024-01-18,37.25,34.33,53.33,31.67,39.17,39.15,east_avg_daily_psi,Good
2024-01-19,39.58,50.08,61.25,43.25,50.25,48.88,east_avg_daily_psi,Good
2024-01-20,32.33,46.0,54.58,51.75,45.83,46.1,east_avg_daily_psi,Good
2024-01-21,30.33,32.42,48.33,48.5,36.67,39.25,west_avg_daily_psi,Good
2024-01-22,23.92,34.42,53.42,40.75,42.5,39.0,east_avg_daily_psi,Good
2024-01-23,30.17,39.67,42.58,31.33,49.5,38.65,central_avg_daily_psi,Good
2024-01-24,47.0,44.92,43.0,28.67,40.75,40.87,north_avg_daily_psi,Good
2024-01-25,26.83,35.0,52.25,24.08,42.83,36.2,east_avg_daily_psi,Good
2024-01-26,27.17,36.92,44.33,27.75,45.17,36.27,central_avg_daily_psi,Good
2024-01-27,60.25,51.75,53.92,34.17,50.42,50.1,north_avg_daily_psi,Good
