Date,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
12/4/2023,0,0,0,0,29,32.1,26.1,4.7,24.4
13/4/2023,0,0,0,0,28.8,31.5,26.8,5,22.6
14/4/2023,0,0,0,0,29.1,32.6,27,5,24.4
15/4/2023,0.6,0.6,0.6,0.6,29.3,32.6,26.8,5.1,20.9
16/4/2023,3.6,3.4,3.6,3.6,28.6,31.2,23.8,5.1,30.9
17/4/2023,0,0,0,0,29,33,27,6.8,39.3
18/4/2023,0,0,0,0,30,35.3,27.8,4.6,20.6
19/4/2023,0.2,0.2,0.2,0.2,29.2,31.9,27.3,4.8,19.1
20/4/2023,3.5,1.5,2.5,3,27.7,30.5,24.3,4.6,42.4
21/4/2023,31,23,28.5,30,28,31.4,23.2,5.2,42
22/4/2023,0,0,0,0,29.1,33.9,27.1,5.1,33.2
23/4/2023,0,0,0,0,29.2,32.6,27.7,6.4,40.4
24/4/2023,3.2,2.6,2.6,2.6,29.5,33.9,25.9,5.7,27.4
25/4/2023,1.5,1.3,1.3,1.3,28.6,32.1,26.9,3.8,22.4
26/4/2023,0,0,0,0,29.2,32.7,26.7,5.8,28.2
27/4/2023,0,0,0,0,29.7,34,27.8,4,26.7
28/4/2023,2,1.8,2,2,28.6,33.2,27.4,3.1,17.6
29/4/2023,7.4,6.2,6.6,7.2,28.3,32.7,25.2,3.8,27.8
30/4/2023,12,10.2,11.4,11.6,27.9,32.6,25.3,3.1,27
1/5/2023,0,0,0,0,29.4,33.8,26.3,4.8,27.4
2/5/2023,0,0,0,0,30,33.6,27.5,5.3,27
3/5/2023,0,0,0,0,29.8,33.1,27.9,4.1,18.3
4/5/2023,0,0,0,0,29.5,34.5,27.2,3.4,22.6
5/5/2023,0,0,0,0,29.5,32.8,27.5,4,21.7
6/5/2023,6.6,6.6,6.6,6.6,28.8,32.5,24.4,6.1,40
7/5/2023,3,1.5,2,3,28.4,30.1,25.6,9.3,34.3
8/5/2023,0.2,0.2,0.2,0.2,29.8,33.3,26.2,8.3,39.3
9/5/2023,0,0,0,0,29.6,33.2,26.9,6.5,22
10/5/2023,0,0,0,0,30.4,34.6,28.3,6.7,19.4
11/5/2023,0,0,0,0,30.2,34.7,28.6,7.4,32.8
12/5/2023,0,0,0,0,30.3,33.7,28.3,7.1,30.2
13/5/2023,0,0,0,0,30,33.2,27.6,5.9,22.6
14/5/2023,0,0,0,0,30.4,34.3,28.3,5.6,23.7
15/5/2023,5.6,5.6,5.6,5.6,29.3,34,26.3,4.8,30.2
16/5/2023,11,6,10,10,27.2,29.9,23.3,4.3,36.3
17/5/2023,0,0,0,0,29,33.3,26.9,4.1,27
18/5/2023,0,0,0,0,29.5,32.5,26.2,5.2,24.8
19/5/2023,2.6,1.6,2.2,2.4,28.9,31.1,25.9,6.2,32.4
20/5/2023,0,0,0,0,29.6,31.5,28.2,8.3,29.8
21/5/2023,32.4,18.8,28,29,26.9,29.1,22.6,4.7,38.9
22/5/2023,0,0,0,0,29.4,32,27.8,6.2,23.3
23/5/2023,4.2,1.4,2,3,28.5,30.7,24.4,7,35.2
24/5/2023,0,0,0,0,29.9,32.5,28.2,6.5,19.4
25/5/2023,0,0,0,0,30,32.6,28.4,6.3,25.9
26/5/2023,26.2,20.8,24.2,24.4,28.2,30.1,24.4,5.1,34.3
27/5/2023,0,0,0,0,29.1,32,27.4,5.1,26.7
28/5/2023,11.6,11.6,11.6,11.6,29.2,32.6,25.1,6,33.9
29/5/2023,15.6,14.6,14.6,15.2,29.4,32.1,24.5,7.4,45.7
30/5/2023,0,0,0,0,29.6,32.4,27.6,5.7,22
31/5/2023,0,0,0,0,30,33.1,28.3,7.3,20.2
1/6/2023,22.8,11.2,14.2,18.6,27,29.5,24.3,6.5,39.6
2/6/2023,0,0,0,0,29.4,32.9,26.3,5.4,20.9
3/6/2023,12,11.8,11.8,12,29,32.7,23.5,4.8,33.2
4/6/2023,30.8,15.6,22.8,29,27.8,31.7,24.5,5.1,106.9
5/6/2023,0,0,0,0,28.9,32,26.2,5.5,18.3
6/6/2023,0.2,0.2,0.2,0.2,28.3,30,26.3,4.4,22.6
7/6/2023,0,0,0,0,28.9,31.8,27.4,5.8,25.2
8/6/2023,0,0,0,0,29.6,32.7,27.4,5.8,25.9
9/6/2023,0,0,0,0,29.6,33.3,27.9,5.8,20.2
10/6/2023,0,0,0,0,29.7,33.3,27.7,6.1,26.3
11/6/2023,0,0,0,0,29.8,34.1,28,6.2,22.6
12/6/2023,42.2,17.4,25.2,39,27.3,29.8,23.8,4.8,29.1
13/6/2023,0,0,0,0,28.9,32.8,26.1,6.1,24.1
14/6/2023,3,3,3,3,28.1,30.6,24.5,4.9,27.8
15/6/2023,1.4,1.2,1.4,1.4,28.9,31.7,26.9,4.7,18
16/6/2023,0,0,0,0,29.8,33,27.5,5.8,20.6
17/6/2023,0,0,0,0,29.9,33,28.1,5.6,17.6
18/6/2023,7.6,6.8,7,7.4,28.5,32.2,22.4,3.7,47.2
19/6/2023,0,0,0,0,29.3,33.3,26.8,5,24.4
20/6/2023,0,0,0,0,29.3,32.8,27.8,5.8,21.7
21/6/2023,0.4,0.4,0.4,0.4,29.5,32.3,26.7,6.1,29.4
22/6/2023,4.2,4,4.2,4.2,29.6,34,25.1,6,33.5
23/6/2023,0,0,0,0,29.9,33.5,28.1,5.9,24.1
24/6/2023,2.4,2.2,2.2,2.2,28.5,31.7,25.2,4.1,23.7
25/6/2023,2.2,1.8,2,2,28.8,32.7,25.3,4.6,22.4
26/6/2023,0.2,0.2,0.2,0.2,28.5,31.6,25.6,5.6,26.3
27/6/2023,1.6,1.4,1.4,1.6,28.4,30.1,25.2,5.4,20.9
28/6/2023,21.6,10.2,12,12.2,27.9,31,24,5.3,19.4
29/6/2023,0,0,0,0,29.1,32.8,27.4,5.6,24.4
30/6/2023,22.4,11.2,20.4,22.4,28.2,30.8,25.1,4.6,25.6
1/7/2023,8.4,7.2,8.4,8.4,27.8,30.8,25,7.9,35
2/7/2023,0,0,0,0,29.1,32,27.4,5.2,18
3/7/2023,0,0,0,0,28.8,32.7,27.6,5.3,30.2
4/7/2023,0,0,0,0,29.7,34.9,28,6.5,32
5/7/2023,35.6,19.8,23,31.6,27.9,31.7,23.5,5.5,45.4
6/7/2023,0.2,0.2,0.2,0.2,27.6,30.7,25.9,3.6,18
7/7/2023,0,0,0,0,28.4,32.5,26.2,4.6,25.2
8/7/2023,0,0,0,0,29.1,32.6,26.6,6.2,29.1
9/7/2023,29.5,14,16.5,19.5,27.6,32.8,24.3,4.2,44.6
10/7/2023,9,9,9,9,27.5,30.1,25.4,4.6,35.6
11/7/2023,25,12.5,13.5,14.5,25.7,28.3,24.3,4.7,30.2
12/7/2023,0,0,0,0,28.3,31.5,25.2,5.4,19.8
13/7/2023,0,0,0,0,29.3,32.7,27,4.7,17.6
14/7/2023,53,21.5,27.5,36.5,26.5,28.6,23.7,4.8,30.9
15/7/2023,0,0,0,0,28,30.2,25.5,5,22.4
16/7/2023,0,0,0,0,29.5,32.4,27.1,5.9,22.6
17/7/2023,5.2,2.8,2.8,3.2,28.4,31.7,26.8,5.3,26.7
18/7/2023,47,42,47,47,27.3,29.4,23.7,4.2,35.9
19/7/2023,96,49.8,64.8,88.8,27.1,28.7,23.7,4.2,50
20/7/2023,73.6,45.2,56.8,61.2,26.6,28.7,23.2,5.5,27.8
21/7/2023,0,0,0,0,28.7,32.1,27.2,7.8,24.1
22/7/2023,0,0,0,0,29.1,31.9,27.4,6.4,29.4
23/7/2023,1.4,1.4,1.4,1.4,28.4,30.7,25.5,5.2,33.2
24/7/2023,0,0,0,0,28.9,32.2,26.1,7.6,23.3
25/7/2023,0,0,0,0,29.6,32.9,27.8,6.6,22.4
26/7/2023,0,0,0,0,29.6,33.2,27.7,6.2,25.6
27/7/2023,0,0,0,0,29.6,33.3,27.9,6.5,26.3
28/7/2023,0,0,0,0,29.6,32.5,27.8,6.9,24.4
29/7/2023,0,0,0,0,29.6,32.7,27.9,8.6,25.6
30/7/2023,0.4,0.4,0.4,0.4,29.4,32.4,27.7,8.7,33.2
31/7/2023,0,0,0,0,28.8,31.7,27.7,8.1,29.1
1/8/2023,0,0,0,0,29.3,32.4,27.5,6.8,20.2
2/8/2023,0,0,0,0,29.6,33.4,28.3,7.7,27.8
3/8/2023,3.4,0.8,1,1.8,26.3,28.6,23.5,4.9,47.8
4/8/2023,0.4,0.4,0.4,0.4,28.7,32.5,26,6.1,30.2
5/8/2023,0.2,0.2,0.2,0.2,29.4,33.3,27.4,7.1,24.8
6/8/2023,0,0,0,0,29.4,33.2,26.4,5.1,20.9
7/8/2023,0,0,0,0,29.3,32.4,27.4,6.5,25.9
8/8/2023,0,0,0,0,28.7,33.3,27.4,6.5,28.5
9/8/2023,0,0,0,0,29.1,32.7,27.2,6.8,29.1
10/8/2023,0,0,0,0,29.3,32.6,27.8,7.4,25.2
11/8/2023,6,5.8,6,6,29,33,25.1,6.1,30.9
12/8/2023,0,0,0,0,29.4,33.3,27.1,7.1,24.8
13/8/2023,0,0,0,0,29,32,27.6,7.1,29.1
14/8/2023,28,20,24,26.8,27.6,32.9,24.4,7.4,35.2
15/8/2023,0,0,0,0,28.3,32,25.7,5.3,19.1
16/8/2023,3,3,3,3,28.4,32.9,24.7,5.9,42.8
17/8/2023,0,0,0,0,28.8,31.9,27.4,5.3,21.3
18/8/2023,32,26.4,29.2,31.4,27,28.7,24.1,4.5,29.4
19/8/2023,8.6,8.6,8.6,8.6,27.4,30.7,25,4.6,27.4
20/8/2023,0,0,0,0,28.8,31.7,26.9,6.7,31.3
21/8/2023,17.5,6,8,15.5,27.1,29.2,24.4,5.3,48.5
22/8/2023,0,0,0,0,29.1,32.6,26.6,7.3,27.4
23/8/2023,0,0,0,0,29.3,32.7,27.1,7.1,23
24/8/2023,0,0,0,0,28.9,33,27.2,5.9,31.3
25/8/2023,0.4,0.4,0.4,0.4,28.1,31.5,25.3,5.1,35.6
26/8/2023,0.5,0.5,0.5,0.5,27.8,31,26.8,4.2,26.7
27/8/2023,0,0,0,0,28.6,32,26.2,5.5,25.2
28/8/2023,0,0,0,0,28.4,31.4,26.8,6,30.6
29/8/2023,0,0,0,0,28.6,31.4,27.3,7,28.5
30/8/2023,0,0,0,0,28.4,31.3,25.6,5.5,45.4
31/8/2023,0,0,0,0,29.1,32.4,27.2,7.3,27.8
1/9/2023,0,0,0,0,29.3,32.7,27.1,6.4,27
2/9/2023,0,0,0,0,29.2,33.2,26.8,5.9,22
3/9/2023,0,0,0,0,29.1,33.2,27.3,8.3,26.7
4/9/2023,0,0,0,0,29,32.3,27.5,9.7,30.6
5/9/2023,3.5,3,3.5,3.5,28.5,32.1,26.2,7.3,23.3
6/9/2023,47,21.4,26.8,33.6,27.1,33.1,23.8,5.2,32.8
7/9/2023,0.6,0.4,0.6,0.6,28,32.1,24.6,4.3,17.6
8/9/2023,4.8,4.4,4.8,4.8,29,32.6,26.1,6.7,28.5
9/9/2023,22.2,22,22.2,22.2,28,32.1,24,5,43.9
10/9/2023,1.4,0.6,0.8,0.8,27.4,31,24.9,4.8,27
11/9/2023,0,0,0,0,28.3,31.7,26.8,5.8,30.9
12/9/2023,0,0,0,0,28.7,32.3,27.4,5.8,30.2
13/9/2023,0,0,0,0,29.3,33.3,27.4,6.3,22
14/9/2023,0,0,0,0,29.5,33.4,27.3,7,23.7
15/9/2023,0,0,0,0,29.5,33.7,27.3,7.7,27
16/9/2023,0,0,0,0,29.2,33.3,27.5,6.9,27.4
17/9/2023,0,0,0,0,28.8,32.2,26.9,5.9,29.1
18/9/2023,0,0,0,0,28.7,32.4,26,5.7,23.3
19/9/2023,0.6,0.6,0.6,0.6,29.1,34.9,27.1,6.6,24.8
20/9/2023,27.8,20.4,25,27.6,27.7,32.8,24.6,4.8,23
21/9/2023,10.4,4.4,6.4,9,27.6,31.6,24.7,6.4,43.9
22/9/2023,0,0,0,0,28.5,31.7,26.5,6.7,26.3
23/9/2023,0,0,0,0,28.5,31.3,26.5,4.1,15.2
24/9/2023,36.4,20.4,27.4,30.8,26.7,28.3,23.2,4.8,28.5
25/9/2023,0,0,0,0,28.1,30.8,25.4,5.7,23.7
26/9/2023,0,0,0,0,29.2,33.2,27.1,6.4,29.1
27/9/2023,0,0,0,0,29.6,33.5,27.6,7.5,28.9
28/9/2023,0,0,0,0,29.5,33.4,27.4,7,21.7
29/9/2023,0,0,0,0,29.2,33.8,27.4,5.5,20.6
30/9/2023,1.6,1.6,1.6,1.6,28,31.5,26.8,4.1,20.6
1/10/2023,0,0,0,0,28.8,32.5,26.5,4.3,28.5
2/10/2023,0,0,0,0,29.4,32.5,27.1,5.9,20.9
3/10/2023,0.2,0.2,0.2,0.2,27.7,30.4,25.9,6.6,38.9
4/10/2023,0,0,0,0,29,33.6,26.4,4.8,20.2
5/10/2023,0,0,0,0,29.7,35.3,27.4,5.5,28.9
6/10/2023,0,0,0,0,29.6,33.9,27.6,5.5,22
7/10/2023,0,0,0,0,29.9,34.3,27.7,5.2,22.6
8/10/2023,0,0,0,0,29.5,34,27,5.2,22.6
9/10/2023,18.4,12.2,13.4,17.4,28.6,32.3,24.3,5.3,23.3
10/10/2023,0,0,0,0,29.3,33.4,27.5,4.9,29.4
11/10/2023,0,0,0,0,29.4,32.2,27.3,4.8,23.3
12/10/2023,0,0,0,0,29.9,34.9,27.8,5.7,22.6
13/10/2023,0,0,0,0,29.6,33.1,27.2,5.4,21.7
14/10/2023,0,0,0,0,29.6,33,27.6,5.4,18
15/10/2023,0,0,0,0,29.8,33,27.2,5.8,21.7
16/10/2023,2.8,2.8,2.8,2.8,29.5,32.5,25,5.2,36.3
17/10/2023,0,0,0,2.8,29.6,32.9,26.7,5.7,20.6
18/10/2023,38.8,23,25.4,31.2,27.3,32.9,24.1,4.1,29.8
19/10/2023,0,0,0,0,28.7,33,26.1,5.2,27.4
20/10/2023,0,0,0,0,28.5,31.7,27.1,4.8,26.3
21/10/2023,0,0,0,0,28.6,32.6,26.8,4.2,20.6
22/10/2023,13.4,8.4,8.4,13.4,27.8,32.4,24.5,4.2,25.6
23/10/2023,9.2,9,9,9,28.2,32.9,25.7,3.7,28.9
24/10/2023,0,0,0,0,28.8,33.7,26.5,4.4,20.2
25/10/2023,0,0,0,0,28.1,31.4,26,5.3,24.8
26/10/2023,0.6,0.4,0.4,0.6,29,31.5,26.5,5.3,21.7
27/10/2023,0,0,0,0,29.7,34,27,4.3,26.3
28/10/2023,2.4,1.8,1.8,1.8,27.8,32.1,25.2,4.4,29.1
29/10/2023,0.4,0.4,0.4,0.4,28.9,33.1,25.9,4.5,22.4
30/10/2023,25.4,24.4,25.4,25.4,28.5,33.1,23.7,4.7,38.9
31/10/2023,17.6,13.4,14.8,17.6,28.2,33.9,24.7,3.9,30.9
1/11/2023,0,0,0,0,28.5,31.9,26.1,4.9,24.8
2/11/2023,0,0,0,0,29.6,33,26.2,4,17.2
3/11/2023,0,0,0,0,29.6,32.3,27.2,4.7,19.4
4/11/2023,0,0,0,0,29.1,34.7,27.3,3.9,27.8
5/11/2023,0,0,0,0,29.1,33.8,27.3,4,19.1
6/11/2023,0,0,0,0,29.3,33,27.2,3.8,18.3
7/11/2023,3.2,3.2,3.2,3.2,28.6,33.9,25.5,4.3,29.8
8/11/2023,0,0,0,0,28.4,31,26.2,5.3,27.8
9/11/2023,0,0,0,0,28.7,32.8,26.8,5,28.2
10/11/2023,0,0,0,0,29.4,33,28,5.7,22.6
11/11/2023,0,0,0,0,29.7,33.8,26.9,4.9,27
12/11/2023,0,0,0,0,29.1,32.5,27.4,4.5,20.6
13/11/2023,4.2,4.2,4.2,4.2,29.2,34.8,26.1,3.9,28.2
14/11/2023,28.4,22.8,27.6,28.2,27.4,32.5,25.2,4.4,31.7
15/11/2023,0,0,0,0,28.7,33.1,25.9,5.2,24.4
16/11/2023,16,15.4,16,16,28.2,32.8,25.3,4.2,22.6
17/11/2023,2.2,2.2,2.2,2.2,28.1,32.8,25.9,3.4,22.6
18/11/2023,51.8,30.4,36.4,37.2,28,33.3,24.8,4.3,53.7
19/11/2023,0,0,0,0,27.9,30.1,26.1,4,25.2
20/11/2023,0,0,0,0,28.4,31.8,26,5.3,25.6
21/11/2023,17.4,5,8,13.8,27.5,31.5,25.8,4.5,35.9
22/11/2023,0,0,0,0,28.1,31.3,25.9,6.2,29.8
23/11/2023,6.4,4,4.2,5.2,28.1,32.4,23.8,6.1,36.7
24/11/2023,5.2,4.8,5.2,5.2,27.6,31.6,25,5.4,73.2
25/11/2023,0.8,0.4,0.6,0.6,27.3,30.5,26,3.9,27
26/11/2023,2.6,2.6,2.6,2.6,27.3,32,25.6,3.9,18.7
27/11/2023,0,0,0,0,27.6,31,25.6,4.6,30.6
28/11/2023,39.4,24,33.8,38.6,27.7,33.3,24.7,4.2,50.7
29/11/2023,1,1,1,1,27.6,31.6,25.5,3.3,16.5
30/11/2023,69.6,27.8,28.4,46.2,27.1,33.3,24.4,4.4,48.2
1/12/2023,12.6,2.6,4.6,8.4,26.9,31.4,24.2,3.9,72.8
2/12/2023,0,0,0,0,28.4,32.1,25.8,4.2,16.5
3/12/2023,0.8,0.6,0.8,0.8,26.7,27.7,25.5,3.6,37.4
4/12/2023,0.2,0.2,0.2,0.2,27.1,29.3,25.6,4.8,32.4
5/12/2023,4,3.4,3.8,3.8,28,33.5,24.8,3.7,35
6/12/2023,28.6,9.2,15.4,20.4,26.3,32.3,24.1,4.4,27.4
7/12/2023,3.6,2.6,3.6,3.6,27.1,33.6,24.8,4.1,24.1
8/12/2023,11.6,10.2,11.4,11.6,28.3,34.1,25.5,4.6,27
9/12/2023,0.5,0.5,0.5,0.5,28.1,31.6,25.9,3.8,27
10/12/2023,0,0,0,0,28.4,31.9,26.3,3.8,27.8
11/12/2023,13.6,11.4,12.8,13.2,27.8,32.8,25.4,3.9,21.3
12/12/2023,18.6,4.8,6.4,11.4,26.3,31.2,24.7,4.3,69.8
13/12/2023,0,0,0,0,27.2,32.1,24.7,3.5,23
14/12/2023,2.6,0.6,19.8,1.6,29.2,32.5,26.5,5.8,22.6
15/12/2023,0,0,0,0,28.8,33.2,26,4.4,20.6
16/12/2023,77.6,45.2,58,62.6,27.7,32.6,24.3,3.9,24.8
17/12/2023,6.4,6.2,6.2,6.4,28.2,33.1,25.6,5,25.9
18/12/2023,13.4,10.4,10.6,11.2,27.8,31.9,26.2,4,23.7
19/12/2023,15.4,14.4,14.8,15,27.4,31.8,24.9,4.1,28.5
20/12/2023,3,3,3,3,27.9,33.6,25.6,4.1,31.7
21/12/2023,11.8,5.8,9.6,11.6,27.4,33.2,25.2,4.6,29.4
22/12/2023,2.6,1.2,1.8,2.4,28.1,32.5,25.2,6.5,31.7
23/12/2023,0,0,0,0,26.8,29.1,25.4,5.1,19.8
24/12/2023,1.6,1.2,1.4,1.6,27.9,32.2,25,4.3,18.3
25/12/2023,1.2,0.6,1,1.2,27.1,31,24.8,4.5,36.3
26/12/2023,3.6,3.6,3.6,3.6,27.6,32.2,25.5,4.6,24.8
27/12/2023,4.4,1.4,1.8,3.2,26.6,29.6,25.3,4.2,24.8
28/12/2023,36.6,17.2,19.8,20,26.6,31.2,24.1,4.2,24.8
29/12/2023,10.8,9,10.6,11.8,28,32.9,24.9,4.2,39.3
30/12/2023,3,1.8,2,2.2,27.9,32.2,26.4,4.2,25.2
31/12/2023,3,0.8,1.2,1.2,26.4,28.1,25.5,3.9,25.9
1/1/2024,0,0,0,0,26.4,29.2,25.2,4.3,27.8
2/1/2024,5.6,6.8,1.8,2,27.9,29.3,22.6,7.2,32.4
3/1/2024,0.4,12.6,1.4,0.6,29.1,31.8,25.1,4.4,31
4/1/2024,10,36.8,0.6,7.4,28.3,29.2,25.9,4.7,26.6
5/1/2024,7.2,0.2,4.8,17.6,28.6,31.7,28,7.5,30.6
6/1/2024,6.6,20.6,3.2,5,29.6,29.6,27.1,5.2,35.6
7/1/2024,1.6,1,7.4,22.2,28.8,33,27.1,4.7,27
8/1/2024,0.2,0.2,10,16.8,29,33.5,26,4.7,22.3
9/1/2024,0.5,2.8,1,1,30,31,23.3,5.2,45.4
10/1/2024,0,0,0,0,26.4,30.6,24.2,4.1,39.3
11/1/2024,9,0,0,0,27.6,30,25.3,4.1,26.3
12/1/2024,10.5,7,9,9.5,25.9,27.9,23.9,4.9,54.4
13/1/2024,5.8,5.4,5.8,5.8,27,31.7,24.6,3.6,19.8
14/1/2024,0,0,0,0,28.3,32.2,26,4.6,24.8
15/1/2024,0,0,0,0,28.1,32.7,26.4,4.2,24.8
16/1/2024,6,2.5,3.5,4,27.3,30.2,24.3,4.6,27.4
17/1/2024,2.5,0.5,1,1.5,28,33.2,25.2,5.4,29.4
18/1/2024,7.5,5.5,5.5,6,27.2,30.6,25.7,4.3,25.6
19/1/2024,15,5.5,8.5,11.5,26.6,31.3,24,4,29.4
20/1/2024,9,3,4,5,25,26.6,23.7,4.7,66.7
21/1/2024,1.5,1.5,1.5,1.5,27.1,31.8,23.7,4.7,19.4
22/1/2024,0,0,0,0,28,31.7,25.2,4.7,21.3
23/1/2024,0,0,0,0,28,32.8,25.7,4.2,25.6
24/1/2024,72.4,24.2,40.6,57.2,27.1,31.5,24.3,4.8,72.8
25/1/2024,2.2,1.2,2.8,5.6,26.5,31.4,24.7,5.1,53.3
26/1/2024,0,0,0,0,28.5,32.8,26,6.4,29.1
27/1/2024,0,0,0,0,28.9,32.8,26.8,6.3,30.6
28/1/2024,0,0,0,0,28.6,32.6,26.4,6.3,32.4
29/1/2024,0,0,0,0,28.8,32.9,26.5,5.9,26.7
30/1/2024,0.4,0.4,0.4,0.4,28.2,32,26.4,4.6,22.6
31/1/2024,0.4,0.4,0.4,0.4,28.5,33.7,26.1,4.7,25.2
1/2/2024,0,0,0,0,28.5,32.8,26.5,5,23
2/2/2024,15.2,7.8,8.4,8.6,27.9,33.7,25.1,4.7,24.8
3/2/2024,19,14.2,17.2,18.6,27.9,35.1,24.1,5.8,33.2
4/2/2024,0,0,0,0,28.9,34,25.1,6.3,26.7
5/2/2024,0,0,0,0,29.2,34.9,25.7,4.6,26.3
6/2/2024,0,0,0,0,28.8,34.1,26,4.6,22.6
7/2/2024,3.2,3.2,3.2,3.2,28.5,33.4,26.1,5,23.3
8/2/2024,0,0,0,0,28.3,32.3,26.1,5.3,24.4
9/2/2024,27.4,19,21.6,23.6,27.7,32,24.7,5.1,60.7
10/2/2024,10.4,6.4,8.2,9.8,28.2,33,24.8,5.5,48.5
11/2/2024,3.6,2.8,3.2,9.2,28.4,33.8,24.8,7.1,33.2
12/2/2024,3.4,1,1.4,3.4,27,29.3,25.6,6.3,30.9
13/2/2024,5.8,4.6,5.6,5.6,27.5,30.5,25.4,5.7,31.7
14/2/2024,1,0.6,0.6,0.6,28.4,32.4,26.6,5.6,43.9
15/2/2024,3.8,3.4,3.6,3.8,27.5,29.7,25.6,4.9,28.2
16/2/2024,0,0,0,0,28.8,33.3,26.6,5.6,31.3
17/2/2024,0,0,0,0,28.6,33.3,26.6,5.2,25.6
18/2/2024,0,0,0,0,28.9,33,26.5,5.1,23
19/2/2024,0,0,0,0,29.1,32.7,26.8,5.3,24.4
20/2/2024,0.6,0.2,0.4,0.6,28.8,33,26.7,5.9,26.7
21/2/2024,0,0,0,0,28.8,33.4,26.8,5.1,24.1
22/2/2024,0,0,0,0,28.8,32.7,26.8,5,23.7
23/2/2024,0,0,0,0,28.9,32.8,27,4.8,20.9
24/2/2024,0,0,0,0,29,31.9,26.8,4.5,26.7
25/2/2024,0,0,0,0,29.5,34.8,26.7,5.4,26.7
26/2/2024,0,0,0,0,29.4,33.9,27.1,6.4,29.1
27/2/2024,3,2.4,2.6,2.6,28.2,31.5,26.4,5.2,26.7
28/2/2024,0,0,0,0,29.4,33.8,27.1,5.9,30.2
29/2/2024,0,0,0,0,29.9,35,26.7,5.2,28.5
1/3/2024,1.2,0.8,0.8,1.2,29.1,32.7,27,4.9,29.1
2/3/2024,6.8,2.6,4.4,4.4,28.4,33.7,27.1,4.6,20.9
3/3/2024,8.8,4,4.4,4.4,27.3,31.1,25.2,4.5,27
4/3/2024,58.4,25.4,36.4,37.8,27.8,33.1,24.4,5.8,29.8
5/3/2024,5.2,4,18.8,41.4,27,33.3,24.4,3.4,19.4
6/3/2024,5,4.4,4.8,5,27.9,32.4,25.5,5.2,23
7/3/2024,9.6,8.6,9,9,28.1,32.1,25.7,3.6,27.8
8/3/2024,3.8,1.6,3,3.6,27.4,30.9,25.9,4.9,22.4
9/3/2024,0.2,0.2,0.2,0.2,28.6,32.9,26.1,6.6,27.8
10/3/2024,11.6,7.8,9.2,9.2,27.7,30.4,25.9,4.1,21.7
11/3/2024,0,0,0,0,29,33.9,26.6,5.2,28.2
12/3/2024,0,0,0,0,29.6,34.4,27.4,5.3,25.2
13/3/2024,0,0,0,0,29.8,36,26.6,5.6,25.6
14/3/2024,0,0,0,0,29.3,35.1,26.4,5.4,26.7
15/3/2024,0,0,0,0,28.9,33.7,25.8,10.2,59.4
16/3/2024,0,0,0,0,29.3,34.2,26.6,6.5,36.7
17/3/2024,30.6,12.2,19.4,30.6,29.4,35.7,25.7,8.3,36.4
18/3/2024,0,0,0,0,29.6,34.2,26.2,5.4,25.6
19/3/2024,10.6,10.4,10.6,10.6,29,33.6,26.5,7.9,35.3
20/3/2024,0,0,0,0,29.4,33.2,27.2,6.8,31
21/3/2024,17,9.4,16.6,17,28.8,33.4,26.2,4.8,49.6
22/3/2024,0,0,0,0,29.2,32.9,26.9,6.5,34.9
23/3/2024,0,0,0,0,29.1,32.7,27,4,30.2
24/3/2024,0,0,0,0,29.3,32.6,27.3,6.1,25.6
25/3/2024,0,0,0,0,29.7,33.5,27.4,3.9,20.9
26/3/2024,0,0,0,0,30.2,35,27.7,5.2,27
27/3/2024,0,0,0,0,29.9,33.4,27.5,4.9,27.8
28/3/2024,0,0,0,0,29.5,32,27.9,8.3,33.8
29/3/2024,16.6,0.8,1.8,0.6,26.9,34,27.4,6.1,27
30/3/2024,0.2,6.8,1,4.8,29.2,31.5,24.2,6.2,29.4
31/3/2024,0,0,0,0,29.9,33.4,28.1,4.3,32.4
1/4/2024,8.6,7,7.6,8.4,29.3,32.7,26.2,6.1,20.2
2/4/2024,0,0,0,0,30.1,33.6,28,4.3,20.9
3/4/2024,0,0,0,0,30,34.7,27.7,4.3,27.4
4/4/2024,0.8,0.8,0.8,0.8,29.3,32.4,27.2,4.9,29.4
5/4/2024,0,0,0,0,29.7,33.9,27.1,3.5,32.4
6/4/2024,0,0,0,0,29.7,33,27.2,5.8,29.5
7/4/2024,0,0,0,0,30.6,34.6,28.5,5.4,26.6
8/4/2024,4.8,4,4.6,4.8,29.1,31.8,25.6,6.5,29.2
9/4/2024,0,0,0,0,30.2,35.3,27.3,6.5,30.2
10/4/2024,13.4,10.4,10.8,13,28.2,30.6,26,4,18.4
11/4/2024,4.4,1,1.4,2.2,28.6,33,25.6,6.3,33.9
12/4/2024,30.4,7.4,11.4,16,26.5,28.7,24.4,6.1,37
13/4/2024,2.2,2.2,2.2,2.2,28.8,32.7,25.8,6.5,31
14/4/2024,0,0,0,0,29.1,32.7,26.8,5,24.4
15/4/2024,0,0,0,0,29.2,32.7,26.9,3.4,24.8
16/4/2024,3.6,1.4,2,2.2,27.6,29.5,25.9,4.7,27.4
17/4/2024,17,15,15.4,15.4,28.1,31.7,25.7,4,26.6
18/4/2024,3.2,2.2,3,3.2,29.2,32.9,26.3,8.6,34.2
